anchor_gene,ptb_gene,mean_mmd_distance,std_mmd_distance,data_size,mmd_sigma
non-targeting,PCBP1,0.38688461554393233,0.006566768844487646,96,1500
non-targeting,OR7A17,0.37035940321775485,0.00602290908937051,96,1500
non-targeting,AQP7,0.36974084126142914,0.003922134130881435,96,1500
non-targeting,ACTR6,0.3900290301228495,0.007723946878051505,96,1500
non-targeting,NAA50,0.3807533325745071,0.00846955159717053,96,1500
non-targeting,OTX1,0.37485980479243186,0.000818671023782299,96,1500
non-targeting,RPAIN,0.369273253579383,0.003573812378606833,96,1500
non-targeting,ABT1,0.3978817490959448,0.0027888770756189217,96,1500
non-targeting,SSBP3,0.3718796686082933,0.0027095618651210634,96,1500
non-targeting,DMRTA2,0.36983448629185683,0.0032727126161058383,96,1500
non-targeting,GPKOW,0.4123351300203728,0.005725796808904038,96,1500
non-targeting,TUBB,0.3789417368467949,0.001461779071430785,96,1500
non-targeting,MRPS31,0.37503351729895246,0.005607714107973785,96,1500
non-targeting,U2AF2,0.3882178220801226,0.0016281864702713297,96,1500
non-targeting,GIT2,0.3735002757316938,0.007148477960736539,96,1500
non-targeting,UBC,0.3709146144658036,0.003980715857842808,96,1500
non-targeting,HMGN2,0.37210405539591584,0.003475316787709124,96,1500
non-targeting,MIS18BP1,0.36982267148939,0.003543589712728523,96,1500
non-targeting,CDC40,0.38597838447314675,0.0018070912056341848,96,1500
non-targeting,SUGT1,0.3873772964500628,0.00695276032391864,96,1500
non-targeting,NBAS,0.3849140485234183,0.007605758434889576,96,1500
non-targeting,STRIP1,0.3714358974462694,0.00848726725426296,96,1500
non-targeting,HIST1H2BN,0.3679764524921474,0.002923094849043322,96,1500
non-targeting,YRDC,0.36944353727399665,0.0015804953242963703,96,1500
non-targeting,H2AFZ,0.3872864584101762,0.002746120463000694,96,1500
non-targeting,INTS3,0.4157181038166633,0.010767688454678652,96,1500
non-targeting,RCL1,0.4381064515969406,0.009476320120366546,96,1500
non-targeting,STRAP,0.3840619219255265,0.00653122748459378,96,1500
non-targeting,MYBL2,0.38484308490538477,0.0041461357836977885,96,1500
non-targeting,TRAPPC1,0.36927547819588397,0.007024630845064954,96,1500
non-targeting,RPS10,0.4287298299030109,0.01853184736656331,96,1500
non-targeting,VMP1,0.3749289276002939,0.002792394028163571,96,1500
non-targeting,TDGF1,0.3629334639020633,0.0017447551804094371,96,1500
non-targeting,OR2T5,0.3683966777339638,0.004698668949347084,96,1500
non-targeting,MED26,0.38118717988892875,0.0028660140946816137,96,1500
non-targeting,MCM3AP,0.40462175285008,0.006113763221270975,96,1500
non-targeting,RPN2,0.36943132684829477,0.003291200703483127,96,1500
non-targeting,WDR18,0.37561042784151416,0.006345952641391513,96,1500
non-targeting,OTOP1,0.3650921282415747,0.0035383611851627704,96,1500
non-targeting,TCERG1,0.38859582555770406,0.001992383265711161,96,1500
non-targeting,ADRM1,0.36801721355067346,0.0012949696595796743,96,1500
non-targeting,UTP20,0.43456225650070107,0.010523197059903538,96,1500
non-targeting,CDK2,0.3668121500305821,0.002897560413362983,96,1500
non-targeting,SNAPC4,0.37333831272813095,0.0017313866058096025,96,1500
non-targeting,DDX10,0.4050701596217448,0.004572087910674803,96,1500
non-targeting,UBAP1,0.4158668863286321,0.033901495689094265,96,1500
non-targeting,TOMM22,0.401983250313199,0.010645738577965524,96,1500
non-targeting,SDHC,0.3900738667923414,0.013478968943553157,96,1500
non-targeting,EIF2B3,0.5033541992774264,0.001908419437514748,96,1500
non-targeting,BRCA1,0.37664817390634625,0.0028333137978715367,96,1500
non-targeting,CCDC174,0.42282363997116895,0.011205742885176208,96,1500
non-targeting,MVD,0.4088844245435983,0.0061213624021067385,96,1500
non-targeting,PLEKHN1,0.36998742144406305,0.007854511848230335,96,1500
non-targeting,PGS1,0.37819719074135755,0.001933932761563154,96,1500
non-targeting,WDR7,0.3737866542974643,0.0031351245454473,96,1500
non-targeting,WDR33,0.4217556093699004,0.00686408364618644,96,1500
non-targeting,OR2T29,0.3748839267481198,0.0036122403251897172,96,1500
non-targeting,PPAN,0.4115849547349994,0.003145707857016974,96,1500
non-targeting,FAM207A,0.3745800450136718,0.0029722532598076934,96,1500
non-targeting,COX15,0.39367103185590535,0.004907810850435079,96,1500
non-targeting,DDX19A,0.36887404127451345,0.006993840520242841,96,1500
non-targeting,RRM1,0.4270014342527198,0.022268286846578257,96,1500
non-targeting,SAMM50,0.4334001996892891,0.017500979800448097,96,1500
non-targeting,ZNF133,0.3679471687185838,0.003181243814697541,96,1500
non-targeting,SNAPC5,0.38074539934567975,0.0023749781672020532,96,1500
non-targeting,WDR1,0.3711205122810406,0.0028049239746076736,96,1500
non-targeting,CBLL1,0.39298507381621267,0.003668552294686903,96,1500
non-targeting,UBA5,0.37405805126854025,0.002888455079346557,96,1500
non-targeting,TBCB,0.395783461944329,0.011279112703655487,96,1500
non-targeting,RNASEH2C,0.38732750655284653,0.014311260379303388,96,1500
non-targeting,FNTB,0.36623332408346476,0.002737448350353608,96,1500
non-targeting,MRPL27,0.3855303125420951,0.00510043262140996,96,1500
non-targeting,MRPL10,0.38790834238694333,0.0042704583465381285,96,1500
non-targeting,POLR2H,0.5730265090539008,0.031475240673685845,96,1500
non-targeting,MCM6,0.38294084684095325,0.002117291270661891,96,1500
non-targeting,METAP1,0.3713022182811192,0.0015305321173616688,96,1500
non-targeting,EXOSC4,0.5332393780835574,0.013736085152052447,96,1500
non-targeting,SCNM1,0.3702558851106084,0.004331339565577721,96,1500
non-targeting,DPH6,0.3671842706745683,0.003997534849028175,96,1500
non-targeting,CPOX,0.3705697977607483,0.004329473952621512,96,1500
non-targeting,VPS51,0.36873422076898077,0.005818629409942978,96,1500
non-targeting,KXD1,0.3721525103162136,0.005316488428106902,96,1500
non-targeting,ATP6V0D1,0.37296079902558876,0.0035495346687976367,96,1500
non-targeting,PSMB4,0.3727034785192709,0.00042909242706739507,96,1500
non-targeting,UQCC2,0.3875851630973697,0.004119388587497069,96,1500
non-targeting,DDX1,0.37461841596782725,0.007752659082937613,96,1500
non-targeting,MTOR,0.4240724407306247,0.010427679793098938,96,1500
non-targeting,REV3L,0.369939851785038,0.004379977628834146,96,1500
non-targeting,SSX4,0.3688650927549027,0.0049327301518312505,96,1500
non-targeting,RPP30,0.42125628401476406,0.01055099504942334,96,1500
non-targeting,CPNE7,0.3744194174056288,0.006087550870072245,96,1500
non-targeting,USPL1,0.3820803885308625,0.006810523064901998,96,1500
non-targeting,C12orf45,0.4016086257392046,0.00477933523974035,96,1500
non-targeting,PYROXD1,0.3741822931152859,0.002777189124064478,96,1500
non-targeting,MSTO1,0.36732760112099894,0.004111607118513654,96,1500
non-targeting,TM7SF2,0.3687141735561483,0.0015320153865161267,96,1500
non-targeting,TNPO3,0.39707291578198706,0.006622046215481264,96,1500
non-targeting,GINS3,0.3922393302825779,0.005896577075881773,96,1500
non-targeting,ZMAT5,0.39523992345037345,0.007827788058722963,96,1500
non-targeting,LARS,0.4346380571729877,0.027948399626301166,96,1500
non-targeting,TMEM199,0.36611531982684786,0.002553884336737985,96,1500
non-targeting,WBP1,0.3668273807783485,0.004850592522383002,96,1500
non-targeting,MRPS25,0.3803146564286107,0.004362195255529991,96,1500
non-targeting,WDR82,0.5121318148382051,0.011956507043775383,96,1500
non-targeting,HGS,0.45130404208015634,0.04763382771651831,96,1500
non-targeting,PDCD7,0.38702469403663536,0.00393357337941672,96,1500
non-targeting,CDC5L,0.4726632947044875,0.010862168733166262,96,1500
non-targeting,CAMLG,0.37490361181695975,0.0040885581239369214,96,1500
non-targeting,NBEAL1,0.36798807288725893,0.0019682927385251737,96,1500
non-targeting,GLRX5,0.3779130151217718,0.01023655826900271,96,1500
non-targeting,NOP56,0.3697873385472996,0.004605827494083018,96,1500
non-targeting,NUP62,0.5246126519692472,0.029954760024814474,96,1500
non-targeting,RPL23A,0.5273724058682123,0.02331904415896748,96,1500
non-targeting,MRPL17,0.3920032222325114,0.005009185854445131,96,1500
non-targeting,AAMP,0.3852394598965691,0.006566092178238979,96,1500
non-targeting,BYSL,0.42345989212980256,0.01617103196310535,96,1500
non-targeting,COPS5,0.386317469838501,0.0060426451833176485,96,1500
non-targeting,VPS72,0.4041906749738322,0.008549888725517988,96,1500
non-targeting,PDCD11,0.4899670681321009,0.007820167320057988,96,1500
non-targeting,SPC24,0.4854767447320283,0.02322960496648467,96,1500
non-targeting,DBR1,0.4159436882366409,0.012072245389789833,96,1500
non-targeting,TSFM,0.372627019683985,0.006113895146682129,96,1500
non-targeting,RSRC2,0.3763727282780225,0.004264923210840353,96,1500
non-targeting,SEC61G,0.47207855933716364,0.04649033660005728,96,1500
non-targeting,CYC1,0.381038206057418,0.007818057175193889,96,1500
non-targeting,SIGLEC14,0.3687969849319883,0.002743090189529322,96,1500
non-targeting,PALB2,0.37560448014311126,0.0068386539625477465,96,1500
non-targeting,CHTF18,0.3721395692462006,0.0025133337377759657,96,1500
non-targeting,TAF1,0.55077363252444,0.025691806669898398,96,1500
non-targeting,WDR55,0.37528756771416205,0.006393634235730434,96,1500
non-targeting,HIST1H2AB,0.365099837051428,0.003820730982254495,96,1500
non-targeting,FARSB,0.45616119809572275,0.02760479026546585,96,1500
non-targeting,CENPK,0.4182614939655553,0.013297211657991513,96,1500
non-targeting,ALG11,0.36864641486739264,0.005252252609123449,96,1500
non-targeting,RPS27A,0.4914743932533754,0.0100470182540581,96,1500
non-targeting,RFC2,0.39648145280523633,0.009169560873439713,96,1500
non-targeting,TCOF1,0.39855104320662593,0.010163122111470326,96,1500
non-targeting,UQCRB,0.377019537684244,0.0015868384359392742,96,1500
non-targeting,KIF20A,0.40431245186415166,0.00913470230463605,96,1500
non-targeting,ZNHIT2,0.3768348277990133,0.004612905839849253,96,1500
non-targeting,DHDDS,0.43408181614412555,0.010070743653056245,96,1500
non-targeting,ATP6V1A,0.3881116510210861,0.003364717112521368,96,1500
non-targeting,MRPL22,0.3850044720943336,0.006286096924429776,96,1500
non-targeting,HTATSF1,0.3705604459917973,0.002489912765872393,96,1500
non-targeting,ANLN,0.3665395032683359,0.0012523902958399419,96,1500
non-targeting,SNAPC1,0.45275970200405097,0.03581750943526356,96,1500
non-targeting,CDC7,0.3818622609523804,0.0015339860298365648,64,1500
non-targeting,SBDS,0.3686001211512805,0.003467928688296068,64,1500
non-targeting,ZNF100,0.3794820422733006,0.001697875598469678,64,1500
non-targeting,ABHD17A,0.3671240042617706,0.00047738889890705516,64,1500
non-targeting,EIF1,0.3841058509100499,0.0011210955777424536,64,1500
non-targeting,MRPS11,0.3840772662194769,0.0055818876775999005,64,1500
non-targeting,MRPL43,0.39160865945264045,0.005275258547902645,64,1500
non-targeting,ANKS6,0.37568522286705786,0.0012665159083797561,64,1500
non-targeting,UBA3,0.39029721465927236,0.007529655832001242,64,1500
non-targeting,TANGO6,0.43949025628066063,0.004952981057471467,64,1500
non-targeting,DDX54,0.3840099617530312,0.005504688085733289,64,1500
non-targeting,ORC4,0.37829355290076183,0.0003464394741962695,64,1500
non-targeting,HUWE1,0.38677901667644843,0.002798144436242017,64,1500
non-targeting,DIMT1,0.44135043049886047,0.010785319766377643,64,1500
non-targeting,FOXD4,0.37164916383236446,0.00202289393456348,64,1500
non-targeting,PLRG1,0.5274111298173417,0.011421876599179037,64,1500
non-targeting,PSMD9,0.3728560026544412,0.002032052244266641,64,1500
non-targeting,TAF1B,0.37807870399852417,0.0012481990326686232,64,1500
non-targeting,SHQ1,0.3704104697189448,0.002238548036184951,64,1500
non-targeting,SENP6,0.36901270263894803,0.007241221624168931,64,1500
non-targeting,CUL2,0.3894790984229898,0.0008854763863246351,64,1500
non-targeting,TRMT5,0.4075530164798466,0.0001332738396708777,64,1500
non-targeting,TAF7,0.4815974189433132,0.020626528314365372,64,1500
non-targeting,COX10,0.38370007595972366,0.010479820801600481,64,1500
non-targeting,TXN,0.3916057213198419,0.0034881368226111764,64,1500
non-targeting,NAF1,0.3713915431059518,0.0024193101675699935,64,1500
non-targeting,C7orf50,0.36807285811851065,0.00375526776363741,64,1500
non-targeting,SUPT16H,0.5765890451229209,0.0017773148360916702,64,1500
non-targeting,CHMP2A,0.40532384131657934,0.025057439439489404,64,1500
non-targeting,MED29,0.4998544306151266,0.006357575052656994,64,1500
non-targeting,SARNP,0.3730944795933168,0.0007230358134846515,64,1500
non-targeting,TSPYL5,0.3726948117927314,0.0021574465493104378,64,1500
non-targeting,NOL12,0.3894143520588498,0.002813797014431463,64,1500
non-targeting,HNRNPU,0.4040250152436341,0.003953767519215445,64,1500
non-targeting,USP10,0.3749762372393447,0.00030465561120021634,64,1500
non-targeting,CDC45,0.3691142680236127,0.005427822628307405,64,1500
non-targeting,EXOSC10,0.3841588705722051,0.001714106216221034,64,1500
non-targeting,MRPS14,0.4097896902783496,0.0005568240226952459,64,1500
non-targeting,DHX9,0.3865366785629806,0.0032896517751262455,64,1500
non-targeting,PKMYT1,0.3637665903311481,0.002374748490234335,64,1500
non-targeting,COPB1,0.4254704504897923,0.00667626309387831,64,1500
non-targeting,NHLRC2,0.36655244468074577,0.0018685186285904154,64,1500
non-targeting,RPAP1,0.4504635703419808,0.008610305664859735,64,1500
non-targeting,MCM5,0.3849179274073934,0.0013635022874415037,64,1500
non-targeting,DDX21,0.40359325148302516,0.002564988096506793,64,1500
non-targeting,AQR,0.672087284120243,0.011881774382535293,64,1500
non-targeting,RBBP4,0.37981740648214035,0.0009864886160840525,64,1500
non-targeting,CHCHD2,0.36884903090439086,0.005375420401138309,64,1500
non-targeting,MTPAP,0.453061656739411,0.0036836243881323283,64,1500
non-targeting,MIPEP,0.3723183747105623,0.0023367002342012944,64,1500
non-targeting,ARF4,0.3812314537258981,0.0029962173489510024,64,1500
non-targeting,ZNF676,0.3730604115444328,0.0005026102237745966,64,1500
non-targeting,ORC5,0.383880111069411,0.00490390967150553,64,1500
non-targeting,PUF60,0.39180572934983143,0.006336757991996234,64,1500
non-targeting,NELFA,0.4153357472449425,0.009239887280854092,64,1500
non-targeting,TTC27,0.40656732753608965,0.0023957132913546286,64,1500
non-targeting,MARS,0.41813360993610826,0.0023579293020512537,64,1500
non-targeting,PRRC2A,0.37592739833193367,0.0031282186039415516,64,1500
non-targeting,SYMPK,0.47239654430781625,0.009510576152660544,64,1500
non-targeting,SEM1,0.44625178063824367,0.0007929293243043034,64,1500
non-targeting,XRCC5,0.41913716899395503,0.00775483641449512,64,1500
non-targeting,RPL29,0.38919687371111167,0.0031829949512865996,64,1500
non-targeting,EXOC2,0.3710081977356757,0.001140079461448451,64,1500
non-targeting,TP53RK,0.3716332209357187,0.0008468099016792074,64,1500
non-targeting,TRMT10C,0.38274250756852485,0.006136856975766436,64,1500
non-targeting,CD3EAP,0.41137916266715835,0.0034841950601705307,64,1500
non-targeting,NAE1,0.38978496663048234,0.0011423413487796352,64,1500
non-targeting,CLK2,0.3647093731034795,0.0014745888370766014,64,1500
non-targeting,SPDL1,0.36669660537308246,0.0016694043900223055,64,1500
non-targeting,GTF3A,0.38814009355063755,0.01640852095663109,64,1500
non-targeting,TSG101,0.45935124440355635,0.032209104904080715,64,1500
non-targeting,CCDC144NL,0.3692565480574278,0.0021029885464719233,64,1500
non-targeting,RPS26,0.5050653438693224,0.009308296501835345,64,1500
non-targeting,KIF23,0.3637896332914636,0.001573605732372807,64,1500
non-targeting,MRPL13,0.3804192846830286,0.002594847574450554,64,1500
non-targeting,TRAIP,0.37017175875262587,0.0029865530129539186,64,1500
non-targeting,MICOS10,0.38500912394366044,0.007322579431671528,64,1500
non-targeting,MCM4,0.4008301261868751,0.011134965196520324,64,1500
non-targeting,ROMO1,0.43560864603162497,0.006020789601843823,64,1500
non-targeting,TLN1,0.3633551760495404,0.005001198002744345,64,1500
non-targeting,NUP153,0.3705423114825991,0.002329562807107166,64,1500
non-targeting,ARMC6,0.37073341478661537,0.006821231276290168,64,1500
non-targeting,SYF2,0.40345016062952455,0.018419450765667783,64,1500
non-targeting,YBX1,0.3831908273956801,0.00421697707617899,64,1500
non-targeting,DDOST,0.38778758144159464,0.004049470520544524,64,1500
non-targeting,STX18,0.38887250078404545,0.017308752052206833,64,1500
non-targeting,NDUFA4,0.38328669573179364,0.0045046136930643466,64,1500
non-targeting,GPN1,0.47874241088248715,0.0028087312023477584,64,1500
non-targeting,WDR43,0.44474634521396095,0.03657953361392577,64,1500
non-targeting,HSCB,0.3803583676135538,0.0015531568288573716,64,1500
non-targeting,NR2C2AP,0.36582217429429087,0.0032842327648584246,64,1500
non-targeting,PNN,0.404029636023528,0.005728367910584453,64,1500
non-targeting,ERH,0.4119242112332252,0.01689215275312214,64,1500
non-targeting,PFDN2,0.43713779234161554,0.005508406263164928,64,1500
non-targeting,TEN1,0.36635364316269325,0.0017093691925800791,64,1500
non-targeting,GEMIN8,0.3728546908362882,0.003227463923745566,64,1500
non-targeting,C7orf26,0.40291723436530374,0.0009486649790358404,64,1500
non-targeting,RBBP6,0.4238465271248738,0.011462991461616806,64,1500
non-targeting,MCL1,0.36949231464785226,0.008244414900103081,64,1500
non-targeting,ELAC2,0.3712823593633298,0.0008003919615515165,64,1500
non-targeting,RANBP2,0.36518909308501396,0.0025137985450419675,64,1500
non-targeting,ZNF236,0.428776267555842,0.014564048094567128,64,1500
non-targeting,COX5A,0.37258205270882305,0.006107454737092954,64,1500
non-targeting,PIGH,0.36382908949313164,0.00034804889900441616,64,1500
non-targeting,TRIM49C,0.36899307836645756,0.0036275910707919135,64,1500
non-targeting,TXNL4A,0.38875508428192723,0.004456184947336295,64,1500
non-targeting,SSU72,0.40764537269810097,0.0264368825596559,64,1500
non-targeting,MRPL16,0.3794485295124258,0.00796213095430856,64,1500
non-targeting,KRT17,0.3695182501179457,0.005682767923509996,64,1500
non-targeting,MNAT1,0.4119424593318858,0.01565527122301716,64,1500
non-targeting,ADAT2,0.36200672916394394,0.004020969949893843,64,1500
non-targeting,ATP6V1H,0.38154491442576144,0.0034251531846845318,64,1500
non-targeting,CHCHD1,0.3678739171064668,0.005610112545594931,64,1500
non-targeting,LSM4,0.41124929995188075,0.013279702416678085,64,1500
non-targeting,ARGFX,0.3770200330221414,0.005208115931281482,64,1500
non-targeting,GOSR2,0.3741510615791833,0.0009759704900605681,64,1500
non-targeting,ATP1A1,0.44007249549009636,0.014230898910274126,64,1500
non-targeting,RPL36A,0.38935504377472274,0.0052981509887447265,64,1500
non-targeting,SF3B5,0.45815804675503446,0.02445381454402451,64,1500
non-targeting,GEMIN6,0.3726421934566236,0.002169706657796533,64,1500
non-targeting,VPS25,0.37481825723065076,0.009165016309366059,64,1500
non-targeting,CHAF1B,0.46617870779399684,0.004801079508966133,64,1500
non-targeting,CNOT2,0.40324669497800225,0.010024205699209005,64,1500
non-targeting,NCAPG2,0.3752070186434932,0.0010465939230177024,64,1500
non-targeting,DNAJC9,0.3690655418032732,0.0021790574024992404,64,1500
non-targeting,MDN1,0.3914181835068794,0.011957541168560182,64,1500
non-targeting,POP1,0.4139652898385622,0.0013159482029911074,64,1500
non-targeting,SEC61B,0.3734376184231173,0.003517221023498135,64,1500
non-targeting,WDR83OS,0.37263215709553354,0.00623862713812659,64,1500
non-targeting,SMG5,0.4642231477030423,0.03373122701104092,64,1500
non-targeting,NOC3L,0.39287194939940706,0.005664887896167786,64,1500
non-targeting,MRTO4,0.38029899771923736,0.002182069862222663,64,1500
non-targeting,SLBP,0.436578997167144,0.017769512013574906,64,1500
non-targeting,PET117,0.38139598922797635,0.0043021839427105635,64,1500
non-targeting,ELP6,0.36699206559293285,0.001132615524024022,64,1500
non-targeting,EMC1,0.37381523467761035,0.0036784747046917365,64,1500
non-targeting,TERF1,0.3663658103227042,8.585911765632281e-05,64,1500
non-targeting,LAS1L,0.3894909822744699,0.00673629170534365,64,1500
non-targeting,HOXC10,0.36274689039539404,0.0028531367612302794,64,1500
non-targeting,UNC50,0.3757135525348534,0.0031090079768462398,64,1500
non-targeting,ELL,0.377334209395224,0.0028034435253591894,64,1500
non-targeting,CAPZB,0.3958963495691146,0.004490674906238279,64,1500
non-targeting,EBNA1BP2,0.41177858245590115,0.0023169943909211177,64,1500
non-targeting,CDCA8,0.3699388213895243,0.00038691752907843435,64,1500
non-targeting,TFAM,0.39793306843376025,0.009498212017995777,64,1500
non-targeting,EP400,0.5702256903900489,0.026531931477683457,64,1500
non-targeting,SEPSECS,0.36907401244732024,0.0022857689199574094,64,1500
non-targeting,NFS1,0.3953762342289275,0.009386442860411237,64,1500
non-targeting,YY1,0.37842387855115756,0.0031643173088210796,64,1500
non-targeting,WDR24,0.38784425785101606,0.000781217216296981,64,1500
non-targeting,MIS12,0.3841876964930502,0.005058805577584452,64,1500
non-targeting,RPTOR,0.40402804925495894,0.003228410473835458,64,1500
non-targeting,EIF3J,0.38887617870533475,0.002227208705839423,64,1500
non-targeting,URI1,0.389678241196167,0.013187506992216158,64,1500
non-targeting,MRPS27,0.392894873567752,0.015157985289882991,64,1500
non-targeting,NCAPD3,0.37020229396185855,0.00294432763420463,64,1500
non-targeting,GEMIN4,0.3845601355243177,0.0005188653789112707,64,1500
non-targeting,LCN10,0.37123333493563987,0.004630004171273516,64,1500
non-targeting,ORC6,0.38205512404142855,0.0017953930819573638,64,1500
non-targeting,NDUFAF3,0.3809882133112713,0.013888634586611853,64,1500
non-targeting,POU5F1B,0.383584651722396,0.0003111663096717898,64,1500
non-targeting,ZNRD1,0.42684038674984515,0.006808452703776502,64,1500
non-targeting,SRP54,0.3840625725953435,0.00035706490424428083,64,1500
non-targeting,HNRNPL,0.3996552602659604,0.000943123218208386,64,1500
non-targeting,MED20,0.49725165801756294,0.02659254955687934,64,1500
non-targeting,PSMD11,0.4467178410490307,0.008084513143939126,64,1500
non-targeting,PPP1R2,0.36859683232298157,5.4883758150714446e-06,64,1500
non-targeting,PDPK1,0.38428387648882345,0.005739838842322015,64,1500
non-targeting,DAD1,0.3872279414598873,0.005640683044083772,64,1500
non-targeting,NOM1,0.403900676440817,0.01644108986887205,64,1500
non-targeting,FNTA,0.3828690296827736,0.0050969595092968945,64,1500
non-targeting,NDUFA11,0.36873174501244244,0.009075874817817492,64,1500
non-targeting,SUPV3L1,0.405916850616342,0.0021765367448816075,64,1500
non-targeting,REXO2,0.3931228377008096,4.008386259254926e-05,64,1500
non-targeting,RBM42,0.3992177311501152,0.002478866399638291,64,1500
non-targeting,RBM39,0.3945122046906752,0.003326716531027729,64,1500
non-targeting,GLMN,0.37721332694140375,0.007571287883414296,64,1500
non-targeting,BTF3,0.3918722278937914,0.0009003075110844139,64,1500
non-targeting,CCNH,0.4191734937031421,0.013569016372419862,64,1500
non-targeting,EPRS,0.41871082238013035,0.002093630289167203,64,1500
non-targeting,NOL8,0.4063085071210938,0.006041456786889915,64,1500
non-targeting,NCAPG,0.38173393979995796,2.0629178664771652e-05,64,1500
non-targeting,INTS7,0.47966439541903927,0.05241460170760204,64,1500
non-targeting,CCDC84,0.40828677649294165,0.0117096748697334,64,1500
non-targeting,NUP133,0.39616907253087513,0.003361147550243082,64,1500
non-targeting,HIST2H3A,0.380232749540255,0.00022718570820015604,64,1500
non-targeting,WDR5,0.45982163363528517,0.002527536063893332,64,1500
non-targeting,KPNA6,0.3800177839833047,8.334735047837993e-05,64,1500
non-targeting,SEC63,0.3771154811682189,0.003419955166759775,64,1500
non-targeting,POLD2,0.4010783480582547,0.004292917748770414,64,1500
non-targeting,ALDOA,0.4328021030596577,0.008822961803105045,64,1500
non-targeting,PRKRA,0.3774836740976725,0.0017190827318274149,64,1500
non-targeting,CINP,0.3746488572172063,0.00013662850488543876,64,1500
non-targeting,CHMP1A,0.3835094042837669,0.000409604984559081,64,1500
non-targeting,RPP40,0.4190243635023966,0.007873485827195825,64,1500
non-targeting,NOP9,0.37037642527804615,0.0035975355741553194,64,1500
non-targeting,TBC1D28,0.3644424737436136,0.0018896700417907475,64,1500
non-targeting,MLST8,0.3736260008884348,0.0037818950420455966,64,1500
non-targeting,DMAP1,0.4762618436878726,0.007474283671524251,64,1500
non-targeting,TIMM22,0.36659538264117786,0.0018596316370818322,64,1500
non-targeting,TPR,0.436889284566121,0.007717338256251344,64,1500
non-targeting,USP37,0.3815053557095446,0.0030567843823857965,64,1500
non-targeting,BRD8,0.4146542280081777,0.011804228597069477,64,1500
non-targeting,ACD,0.3693793374323917,8.016924180395679e-05,64,1500
non-targeting,UTP18,0.3977275429503611,0.003218739916372282,64,1500
non-targeting,PPP1R11,0.39128705150218507,0.00024969696590587676,64,1500
non-targeting,IMPDH2,0.407539318130116,0.004490939997663673,64,1500
non-targeting,EXOSC1,0.36573032614963213,0.00012703351536619278,64,1500
non-targeting,DCTN4,0.3703635386913162,0.00014957442150440037,64,1500
non-targeting,ANAPC11,0.36714610122112523,0.00029057941586105307,64,1500
non-targeting,PIK3R4,0.372169381483467,0.000842241990230419,64,1500
non-targeting,AURKAIP1,0.3735355647002088,0.00283883434435378,64,1500
non-targeting,OVCA2,0.3682335001958574,0.008055138571976428,64,1500
non-targeting,YPEL5,0.3752264714178363,0.0021866272159464795,64,1500
non-targeting,UPF3A,0.36913760407664375,0.0007685623723621138,64,1500
non-targeting,CENPA,0.3714115851236862,0.0016117294198771948,64,1500
non-targeting,GNB1L,0.3753610569598085,0.0049180684499771365,64,1500
non-targeting,WARS,0.36357559329692146,0.00643675806850752,64,1500
non-targeting,RBM17,0.40048258745365795,0.0031191007716005748,64,1500
non-targeting,SRFBP1,0.40507231092734813,0.0041519650954554566,64,1500
non-targeting,TINF2,0.37515487710818274,0.0030569188484151633,64,1500
non-targeting,GTF2H3,0.3877253109396409,0.002573265157284399,64,1500
non-targeting,KCTD10,0.4179232060653939,0.030998332799373585,64,1500
non-targeting,MRPS9,0.38421984355604477,0.0011129714278771685,64,1500
non-targeting,DDX6,0.4401505086664899,0.00954668829501365,64,1500
non-targeting,IPO7,0.3746041902175242,0.0027559684029320464,64,1500
non-targeting,VPS37A,0.3693892066620438,0.0016562942429308725,64,1500
non-targeting,EXOSC6,0.48689322546777125,0.033758339330666076,64,1500
non-targeting,TBL3,0.42348410110282275,0.002417460419886913,64,1500
non-targeting,RPS21,0.4012020295081866,0.007804197756994202,64,1500
non-targeting,MARS2,0.3670173431293813,0.0012871815200664327,64,1500
non-targeting,NDUFB7,0.37921037675003305,0.006884910713243875,64,1500
non-targeting,LSM3,0.41590384384096213,0.009644262481147248,64,1500
non-targeting,MYC,0.4101004999997171,0.020909195693602722,64,1500
non-targeting,MRGBP,0.3917427795273461,0.0010260553732613364,64,1500
non-targeting,ARL2,0.4036584299998171,0.00664923852214222,64,1500
non-targeting,SLC9B1,0.3663832826891977,0.001585283896623213,64,1500
non-targeting,TUBA1B,0.39885264941096377,4.5634076150213865e-05,64,1500
non-targeting,TARS2,0.38133534187913987,0.005268705206912916,64,1500
non-targeting,TELO2,0.41770211512477173,0.006821015240611489,64,1500
non-targeting,SUPT4H1,0.412117069295176,0.017260478245663124,64,1500
non-targeting,USP8,0.36715545496165747,0.002854569810607166,64,1500
non-targeting,PDCD2,0.3957387891293236,0.007501040302423073,64,1500
non-targeting,NELFE,0.3976248408257447,0.0025632483505393377,64,1500
non-targeting,RNPC3,0.4000159571994213,0.00790501063893348,64,1500
non-targeting,PPIL4,0.46189181157160225,0.0023061692546483825,64,1500
non-targeting,NOL7,0.37483181686195965,0.0019700970080297198,64,1500
non-targeting,COPS3,0.40109630427416426,0.0031539705815157304,64,1500
non-targeting,ISG20L2,0.4149431474927735,0.003158702901649102,64,1500
non-targeting,ZNF720,0.37028061940391066,0.0025424696616489773,64,1500
non-targeting,MRPS5,0.37946834778313365,0.0021895211299788053,64,1500
non-targeting,GJA3,0.36895579941229234,0.000802055400289825,64,1500
